job_id,backend,current_time,queue_position,status,finish_time,output
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:06:05.219004,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:06:05.835065,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:06:06.349643,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:06:06.863071,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:06:08.906952,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:07:06.961728,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:07:07.479075,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,16:07:08.096629,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,16:07:08.613956,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,16:07:10.858309,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,16:08:12.301743,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,16:08:12.892289,,JobStatus.CANCELLED,,
