job_id,backend,current_time,queue_position,status,finish_time,output
5edf7ec4c872b500124de5d6,ibmqx2,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 21, 24, 235000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 21, 25, 923000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 21, 25, 949000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 21, 26, 630000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 21, 26, 848000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 21, 42, 327000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 21, 49, 739000, tzinfo=tzlocal())}","{'1': 998, '0': 26}"
5edf7ecb04785500120c8003,ibmq_burlington,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 21, 31, 834000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 21, 33, 321000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 21, 33, 361000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 21, 33, 921000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 21, 34, 72000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 21, 34, 449000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 21, 45, 531000, tzinfo=tzlocal())}","{'1': 995, '0': 29}"
5edf7ed086d5bb0014ec61fb,ibmq_armonk,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 21, 36, 900000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 21, 38, 574000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 21, 38, 613000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 21, 39, 261000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 21, 39, 635000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 21, 39, 922000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 21, 53, 72000, tzinfo=tzlocal())}","{'1': 928, '0': 96}"
5edf7ef6a47c8800121e1437,ibmqx2,13:22:14.514858,,JobStatus.VALIDATING,,
5edf7efe86d5bb0014ec61fe,ibmq_burlington,13:22:23.211208,,JobStatus.VALIDATING,,
5edf7f03a47c8800121e1439,ibmq_armonk,13:22:27.924735,,JobStatus.VALIDATING,,
5edf7d7ea47c8800121e1415,ibmq_16_melbourne,13:22:45.641569,1,JobStatus.QUEUED,,
5edf7d83c872b500124de5c1,ibmq_vigo,13:22:48.110886,51,JobStatus.QUEUED,,
5edf7d8c1e236100126a8c97,ibmq_london,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 16, 12, 25000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 16, 13, 245000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 16, 13, 278000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 16, 13, 809000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 16, 14, 64000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 22, 36, 897000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 22, 46, 893000, tzinfo=tzlocal())}","{'1': 965, '0': 59}"
5edf7d9d86d5bb0014ec61ec,ibmq_rome,13:22:52.508565,1,JobStatus.QUEUED,,
